bukrs,belnr,gjahr,buzei,Review_Focus,Priority_Tier,Model_Anomaly_Count,IF_Label,LOF_Label,AE_Label,IF_Score,LOF_Score,AE_MSE_Error,HRF_IsOutsideBusinessHours,HRF_IsWeekend,HRF_IsRareTCodeForUser,HRF_IsMissingCostCenter,HRF_IsHighUserDev,HRF_IsHighAcctDev,HRF_IsHighValue,HRF_IsLowValue,blart,tcode,usnam_bkpf,racct,hsl,budat_bkpf
USA1,4900000160,2022,9,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0655,-1.2168,29.0732,0,1,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,-7598015815,02-04-2022
EU01,5000015262,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9956,28.9196,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,8317974150,17-04-2018
EU01,5000015873,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0244,-0.9781,28.415,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7886456550,24-07-2018
USA1,5000018774,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0244,-0.9778,28.3157,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7870197600,29-09-2018
USA1,5000018034,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0533,28.163,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-7275411450,28-07-2018
USA1,5000018775,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9873,28.0747,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,8184201300,16-09-2018
USA1,5000017718,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0718,-1.0192,27.7549,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,7530829650,01-05-2018
USA1,5000017703,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0718,-1.0192,27.59,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,7506612900,29-05-2018
USA1,5000017713,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0427,27.3764,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-7155401400,29-05-2018
USA1,5000017707,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0426,27.2661,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-7138388250,19-04-2018
USA1,5000018773,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0244,-0.9702,26.7833,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7615118250,25-09-2018
EU01,5000015256,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0244,-0.9696,26.5983,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7583801850,21-05-2018
EU01,5000015873,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9782,26.2408,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7886456550,24-07-2018
EU01,5000015268,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0244,-0.9678,26.1599,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7509123450,22-04-2018
USA1,5000018774,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9779,26.1425,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7870197600,29-09-2018
USA1,5000018034,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0532,26.0455,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,7275411450,28-07-2018
EU01,5000015257,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0244,-0.9651,25.8956,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7463784150,27-05-2018
USA1,5000017710,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0421,25.4917,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-6858550800,25-04-2018
USA1,4900000108,2022,5,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0896,-1.1723,25.4518,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,6668557592,31-03-2022
USA1,5000017713,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0426,25.2646,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,7155401400,29-05-2018
USA1,5000017707,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0426,25.155,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,7138388250,19-04-2018
USA1,4900000101,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0945,-1.1723,25.0736,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-5199102130,31-03-2022
EU01,4900000028,2022,5,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.063,-1.038,24.999,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,BHUSHAN,300000,6910380500,30-03-2022
EU01,5000015897,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-0.9694,24.7331,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7261302150,15-06-2018
USA1,5000018773,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9703,24.6257,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7615118250,25-09-2018
EU01,5000015256,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9696,24.4427,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7583801850,21-05-2018
EU01,5000015885,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-0.9761,24.3702,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7197050250,17-07-2018
EU01,5000015268,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9679,24.0093,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7509123450,22-04-2018
EU01,5000015257,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0145,-0.9652,23.7481,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7463784150,27-05-2018
EU01,5000015259,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-0.9774,23.6733,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7072191000,16-04-2018
USA1,4900000101,2022,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0896,-1.1559,23.5306,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,6361877121,31-03-2022
USA1,5000017710,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0423,23.3941,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,6858550800,25-04-2018
EU01,5000015266,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-0.9813,23.3335,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-7010591850,23-05-2018
EU01,5000015872,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-0.9824,22.8553,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-6923081700,17-07-2018
EU01,5000015897,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-0.9695,22.6001,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7261302150,15-06-2018
EU01,5000015885,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-0.9761,22.242,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7197050250,17-07-2018
EU01,5000015267,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.0035,21.5741,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-6683579100,13-04-2018
EU01,5000015259,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-0.9774,21.5548,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7072191000,16-04-2018
EU01,5000015266,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-0.9813,21.2199,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,7010591850,23-05-2018
USA1,5000017711,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0411,21.0822,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-6102548100,24-05-2018
EU01,5000015872,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-0.9824,20.7489,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,6923081700,17-07-2018
USA1,5000018020,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0428,20.2878,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-5955173100,05-07-2018
USA1,5000017708,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0429,20.2765,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-5953047750,19-04-2018
EU01,5000015258,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.0316,19.7971,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-6338191050,25-05-2018
EU01,5000015267,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.0035,19.4884,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,6683579100,13-04-2018
USA1,5000017711,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0411,19.0234,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,6102548100,24-05-2018
USA1,5000018022,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.0875,18.2802,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-5264992800,29-07-2018
USA1,5000018020,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0428,18.237,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,5955173100,05-07-2018
USA1,5000017708,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0429,18.2258,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,5953047750,19-04-2018
EU01,4900000090,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0749,-1.1763,17.9194,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,4448013720,02-04-2022
EU01,5000015258,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.0317,17.7438,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,6338191050,25-05-2018
USA1,5000017709,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0704,-1.1335,17.5443,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,191100,-4944418650,25-04-2018
EU01,5000015898,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.0777,17.4952,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-5936381100,27-06-2018
EU01,4900000093,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0749,-1.3281,17.4672,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,4333200813,02-04-2022
USA1,4900000161,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0749,-1.3262,17.4063,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,4317560216,02-04-2022
USA1,4900000101,2022,3,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=300000, DocType=WA.",1,2,-1,1,-1,-0.0896,-1.1557,17.0839,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WA,MB1C,SIBASISM,300000,5199102130,31-03-2022
USA1,4900000157,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Weekend Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.532,16.9029,0,1,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,4186500893,02-04-2022
EU01,4900000027,2022,10,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.5319,16.6407,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-4116947100,30-03-2022
EU01,5000015896,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.1003,16.5173,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-5758789950,24-06-2018
EU01,4900000027,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.6455,16.1976,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-3997294150,30-03-2022
EU01,5000015898,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.0779,15.8233,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,5936381100,27-06-2018
USA1,5000018022,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.0877,15.5256,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,5264992800,29-07-2018
USA1,4900000101,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0935,-1.4287,15.3705,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-3858802512,31-03-2022
EU01,4900000027,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.6565,15.3448,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-3758951700,30-03-2022
EU01,5000015264,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.1291,15.2672,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-5523077700,25-05-2018
EU01,5000015896,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.1006,15.0118,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,5758789950,24-06-2018
EU01,4900000028,2022,8,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.6361,14.9955,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-3678105750,30-03-2022
USA1,5000017709,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation; Off-Hours Posting. | Process context: TCode=MB01, User=SIBASISM, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0693,-1.1338,14.7925,1,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,SIBASISM,300000,4944418650,25-04-2018
EU01,5000015265,2018,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=191100, DocType=WE.",1,2,-1,1,-1,-0.0221,-1.1354,14.6589,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,191100,-5404502700,29-05-2018
EU01,5000015264,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.1295,13.9701,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,5523077700,25-05-2018
EU01,4900000026,2022,4,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; Off-Hours Posting. | Process context: TCode=MB1C, User=BHUSHAN, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0739,-1.6253,13.6055,1,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,BHUSHAN,399999,-3444015750,30-03-2022
EU01,5000015265,2018,1,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation; High Account Deviation. | Process context: TCode=MB01, User=BHUSHAN, Account=300000, DocType=WE.",1,2,-1,1,-1,-0.0122,-1.1358,13.4612,0,0,0,0,TRUE,TRUE,TRUE,FALSE,WE,MB01,BHUSHAN,300000,5404502700,29-05-2018
USA1,4900000100,2022,2,"Flagged by 2 models (IF, AE). | Key Risk Flags: High Value; High User Deviation. | Process context: TCode=MB1C, User=SIBASISM, Account=399999, DocType=WA.",1,2,-1,1,-1,-0.0935,-1.4556,13.1264,0,0,0,0,TRUE,FALSE,TRUE,FALSE,WA,MB1C,SIBASISM,399999,-3537571446,31-03-2022
